fips_code,county_name,heart_disease_deathrate_per_100000
39063,"""Hancock, (OH)""",480.7
39065,"""Hardin, (OH)""",660.3
39067,"""Harrison, (OH)""",592.7
39069,"""Henry, (OH)""",491.6
39071,"""Highland, (OH)""",523.5
39073,"""Hocking, (OH)""",461.6
39075,"""Holmes, (OH)""",470.8
39077,"""Huron, (OH)""",486.6
39079,"""Jackson, (OH)""",620.2
39081,"""Jefferson, (OH)""",671.4
39083,"""Knox, (OH)""",523.2
39085,"""Lake, (OH)""",459.3
39087,"""Lawrence, (OH)""",553.3
39089,"""Licking, (OH)""",452.7
39091,"""Logan, (OH)""",496.1
39093,"""Lorain, (OH)""",450.9
39095,"""Lucas, (OH)""",553.5
39097,"""Madison, (OH)""",521.3
39099,"""Mahoning, (OH)""",526.4
39101,"""Marion, (OH)""",486.4
39103,"""Medina, (OH)""",427.9
39105,"""Meigs, (OH)""",584.8
39107,"""Mercer, (OH)""",531.6
39109,"""Miami, (OH)""",463.7
39111,"""Monroe, (OH)""",578.1
39113,"""Montgomery, (OH)""",446.5
39115,"""Morgan, (OH)""",503.6
39117,"""Morrow, (OH)""",449.4
39119,"""Muskingum, (OH)""",517.2
39121,"""Noble, (OH)""",447.8
39123,"""Ottawa, (OH)""",500.9
39125,"""Paulding, (OH)""",442.9
39127,"""Perry, (OH)""",563.6
39129,"""Pickaway, (OH)""",512.2
39131,"""Pike, (OH)""",537.6
39133,"""Portage, (OH)""",486.1
39135,"""Preble, (OH)""",611.8
39137,"""Putnam, (OH)""",476.4
39139,"""Richland, (OH)""",497.8
39141,"""Ross, (OH)""",579.0
39143,"""Sandusky, (OH)""",443.4
39145,"""Scioto, (OH)""",624.4
39147,"""Seneca, (OH)""",510.8
39149,"""Shelby, (OH)""",495.2
39151,"""Stark, (OH)""",461.9
39153,"""Summit, (OH)""",450.9
39155,"""Trumbull, (OH)""",533.1
39157,"""Tuscarawas, (OH)""",490.6
39159,"""Union, (OH)""",406.4
39161,"""Van Wert, (OH)""",462.6
39163,"""Vinton, (OH)""",568.5
39165,"""Warren, (OH)""",433.6
39167,"""Washington, (OH)""",472.4
39169,"""Wayne, (OH)""",454.4
39171,"""Williams, (OH)""",432.5
39173,"""Wood, (OH)""",504.0
39175,"""Wyandot, (OH)""",439.7
40001,"""Adair, (OK)""",616.7
40003,"""Alfalfa, (OK)""",527.9
40005,"""Atoka, (OK)""",678.4
40007,"""Beaver, (OK)""",479.3
40009,"""Beckham, (OK)""",643.7
40011,"""Blaine, (OK)""",519.9
40013,"""Bryan, (OK)""",534.6
40015,"""Caddo, (OK)""",591.6
40017,"""Canadian, (OK)""",483.5
40019,"""Carter, (OK)""",637.6
40021,"""Cherokee, (OK)""",623.6
40023,"""Choctaw, (OK)""",736.9
40025,"""Cimarron, (OK)""",498.0
40027,"""Cleveland, (OK)""",481.7
40029,"""Coal, (OK)""",801.8
40031,"""Comanche, (OK)""",586.4
40033,"""Cotton, (OK)""",598.6
40035,"""Craig, (OK)""",662.5
40037,"""Creek, (OK)""",601.2
40039,"""Custer, (OK)""",540.8
40041,"""Delaware, (OK)""",562.4
40043,"""Dewey, (OK)""",522.0
40045,"""Ellis, (OK)""",507.7
40047,"""Garfield, (OK)""",525.0
40049,"""Garvin, (OK)""",639.4
40051,"""Grady, (OK)""",574.1
40053,"""Grant, (OK)""",519.9
40055,"""Greer, (OK)""",612.6
40057,"""Harmon, (OK)""",547.1
40059,"""Harper, (OK)""",546.4
40061,"""Haskell, (OK)""",638.2
40063,"""Hughes, (OK)""",781.2
40065,"""Jackson, (OK)""",554.7
40067,"""Jefferson, (OK)""",636.7
40069,"""Johnston, (OK)""",577.4
40071,"""Kay, (OK)""",532.8
40073,"""Kingfisher, (OK)""",533.2
40075,"""Kiowa, (OK)""",592.3
40077,"""Latimer, (OK)""",599.8
40079,"""Le Flore, (OK)""",596.8
40081,"""Lincoln, (OK)""",564.7
40083,"""Logan, (OK)""",494.3
40085,"""Love, (OK)""",573.1
40087,"""McClain, (OK)""",613.1
40089,"""McCurtain, (OK)""",629.8
40091,"""McIntosh, (OK)""",667.8
40093,"""Major, (OK)""",546.5
40095,"""Marshall, (OK)""",575.4
40097,"""Mayes, (OK)""",612.7
40099,"""Murray, (OK)""",622.0
40101,"""Muskogee, (OK)""",655.0
40103,"""Noble, (OK)""",495.5
40105,"""Nowata, (OK)""",558.4
40107,"""Okfuskee, (OK)""",677.6
40109,"""Oklahoma, (OK)""",535.5
40111,"""Okmulgee, (OK)""",646.0
40113,"""Osage, (OK)""",527.5
40115,"""Ottawa, (OK)""",649.4
40117,"""Pawnee, (OK)""",581.8
40119,"""Payne, (OK)""",503.9
40121,"""Pittsburg, (OK)""",671.9
40123,"""Pontotoc, (OK)""",564.2
40125,"""Pottawatomie, (OK)""",601.4
40127,"""Pushmataha, (OK)""",685.6
40129,"""Roger Mills, (OK)""",472.1
40131,"""Rogers, (OK)""",518.8
40133,"""Seminole, (OK)""",715.7
40135,"""Sequoyah, (OK)""",617.6
40137,"""Stephens, (OK)""",639.5
40139,"""Texas, (OK)""",522.4
40141,"""Tillman, (OK)""",528.7
40143,"""Tulsa, (OK)""",547.7
40145,"""Wagoner, (OK)""",531.1
40147,"""Washington, (OK)""",523.9
40149,"""Washita, (OK)""",567.9
40151,"""Woods, (OK)""",556.4
40153,"""Woodward, (OK)""",554.8
41001,"""Baker, (OR)""",471.3
41003,"""Benton, (OR)""",351.2
41005,"""Clackamas, (OR)""",352.6
41007,"""Clatsop, (OR)""",387.9
41009,"""Columbia, (OR)""",387.5
41011,"""Coos, (OR)""",426.8
41013,"""Crook, (OR)""",402.5
41015,"""Curry, (OR)""",428.2
41017,"""Deschutes, (OR)""",349.8
41019,"""Douglas, (OR)""",417.1
41021,"""Gilliam, (OR)""",339.1
41023,"""Grant, (OR)""",381.4
41025,"""Harney, (OR)""",420.6
41027,"""Hood River, (OR)""",374.1
41029,"""Jackson, (OR)""",381.8
41031,"""Jefferson, (OR)""",374.0
41033,"""Josephine, (OR)""",409.5
41035,"""Klamath, (OR)""",394.0
41037,"""Lake, (OR)""",406.3
41039,"""Lane, (OR)""",348.9
41041,"""Lincoln, (OR)""",365.6
41043,"""Linn, (OR)""",410.4
41045,"""Malheur, (OR)""",445.3
41047,"""Marion, (OR)""",373.9
41049,"""Morrow, (OR)""",364.2
41051,"""Multnomah, (OR)""",392.3
41053,"""Polk, (OR)""",348.6
41055,"""Sherman, (OR)""",352.6
41057,"""Tillamook, (OR)""",359.6
41059,"""Umatilla, (OR)""",404.8
41061,"""Union, (OR)""",369.4
41063,"""Wallowa, (OR)""",410.3
41065,"""Wasco, (OR)""",375.5
41067,"""Washington, (OR)""",309.1
41069,"""Wheeler, (OR)""",406.1
41071,"""Yamhill, (OR)""",357.1
42001,"""Adams, (PA)""",433.3
42003,"""Allegheny, (PA)""",460.3
42005,"""Armstrong, (PA)""",475.4
42007,"""Beaver, (PA)""",473.4
42009,"""Bedford, (PA)""",509.4
42011,"""Berks, (PA)""",441.4
42013,"""Blair, (PA)""",498.9
42015,"""Bradford, (PA)""",431.5
42017,"""Bucks, (PA)""",378.2
42019,"""Butler, (PA)""",453.5
42021,"""Cambria, (PA)""",515.4
42023,"""Cameron, (PA)""",432.5
42025,"""Carbon, (PA)""",512.1
42027,"""Centre, (PA)""",444.9
42029,"""Chester, (PA)""",388.5
42031,"""Clarion, (PA)""",492.3
42033,"""Clearfield, (PA)""",473.1
42035,"""Clinton, (PA)""",450.0
42037,"""Columbia, (PA)""",514.9
42039,"""Crawford, (PA)""",523.4
42041,"""Cumberland, (PA)""",456.2
42043,"""Dauphin, (PA)""",513.3
42045,"""Delaware, (PA)""",462.5
42047,"""Elk, (PA)""",414.5
42049,"""Erie, (PA)""",488.3
42051,"""Fayette, (PA)""",552.0
42053,"""Forest, (PA)""",478.0
42055,"""Franklin, (PA)""",385.3
42057,"""Fulton, (PA)""",452.6
42059,"""Greene, (PA)""",529.5
42061,"""Huntingdon, (PA)""",456.6
42063,"""Indiana, (PA)""",455.8
42065,"""Jefferson, (PA)""",515.4
42067,"""Juniata, (PA)""",435.7
42069,"""Lackawanna, (PA)""",555.4
42071,"""Lancaster, (PA)""",395.7
42073,"""Lawrence, (PA)""",481.0
42075,"""Lebanon, (PA)""",429.6
42077,"""Lehigh, (PA)""",393.1
42079,"""Luzerne, (PA)""",520.5
42081,"""Lycoming, (PA)""",422.0
42083,"""McKean, (PA)""",607.3
42085,"""Mercer, (PA)""",477.5
42087,"""Mifflin, (PA)""",439.2
42089,"""Monroe, (PA)""",410.7
42091,"""Montgomery, (PA)""",387.8
42093,"""Montour, (PA)""",445.5
42095,"""Northampton, (PA)""",373.2
42097,"""Northumberland, (PA)""",538.6
42099,"""Perry, (PA)""",488.6
42101,"""Philadelphia, (PA)""",552.8
42103,"""Pike, (PA)""",421.4
42105,"""Potter, (PA)""",413.1
42107,"""Schuylkill, (PA)""",568.2
42109,"""Snyder, (PA)""",452.0
42111,"""Somerset, (PA)""",489.8
42113,"""Sullivan, (PA)""",494.3
42115,"""Susquehanna, (PA)""",491.5
42117,"""Tioga, (PA)""",432.4
42119,"""Union, (PA)""",457.0
42121,"""Venango, (PA)""",439.2
42123,"""Warren, (PA)""",521.7
42125,"""Washington, (PA)""",446.4
42127,"""Wayne, (PA)""",542.1
42129,"""Westmoreland, (PA)""",445.9
42131,"""Wyoming, (PA)""",499.6
42133,"""York, (PA)""",406.4
44001,"""Bristol, (RI)""",397.4
44003,"""Kent, (RI)""",419.0
44005,"""Newport, (RI)""",401.1
44007,"""Providence, (RI)""",418.5
44009,"""Washington, (RI)""",369.1
45001,"""Abbeville, (SC)""",452.2
45003,"""Aiken, (SC)""",480.8
45005,"""Allendale, (SC)""",593.8
45007,"""Anderson, (SC)""",464.1
45009,"""Bamberg, (SC)""",544.3
45011,"""Barnwell, (SC)""",542.8
45013,"""Beaufort, (SC)""",275.0
45015,"""Berkeley, (SC)""",433.4
45017,"""Calhoun, (SC)""",489.1
45019,"""Charleston, (SC)""",395.3
45021,"""Cherokee, (SC)""",583.4
45023,"""Chester, (SC)""",562.2
45025,"""Chesterfield, (SC)""",589.4
45027,"""Clarendon, (SC)""",522.4
45029,"""Colleton, (SC)""",582.4
45031,"""Darlington, (SC)""",682.2
45033,"""Dillon, (SC)""",709.9
45035,"""Dorchester, (SC)""",447.9
45037,"""Edgefield, (SC)""",467.3
45039,"""Fairfield, (SC)""",568.5
45041,"""Florence, (SC)""",635.9
45043,"""Georgetown, (SC)""",488.6
45045,"""Greenville, (SC)""",422.4
45047,"""Greenwood, (SC)""",468.8
45049,"""Hampton, (SC)""",583.0
45051,"""Horry, (SC)""",491.7
45053,"""Jasper, (SC)""",553.0
45055,"""Kershaw, (SC)""",451.5
45057,"""Lancaster, (SC)""",502.7
45059,"""Laurens, (SC)""",510.7
45061,"""Lee, (SC)""",606.0
45063,"""Lexington, (SC)""",459.3
45065,"""McCormick, (SC)""",421.3
45067,"""Marion, (SC)""",681.1
45069,"""Marlboro, (SC)""",722.2
45071,"""Newberry, (SC)""",556.5
45073,"""Oconee, (SC)""",480.7
45075,"""Orangeburg, (SC)""",505.7
45077,"""Pickens, (SC)""",481.7
45079,"""Richland, (SC)""",455.2
45081,"""Saluda, (SC)""",498.9
45083,"""Spartanburg, (SC)""",483.1
45085,"""Sumter, (SC)""",550.3
45087,"""Union, (SC)""",690.0
45089,"""Williamsburg, (SC)""",565.6
45091,"""York, (SC)""",424.0
46003,"""Aurora, (SD)""",446.2
46005,"""Beadle, (SD)""",425.2
46007,"""Bennett, (SD)""",461.9
46009,"""Bon Homme, (SD)""",372.6
46011,"""Brookings, (SD)""",386.3
46013,"""Brown, (SD)""",417.5
46015,"""Brule, (SD)""",487.6
46017,"""Buffalo, (SD)""",483.9
46019,"""Butte, (SD)""",420.4
46021,"""Campbell, (SD)""",489.7
46023,"""Charles Mix, (SD)""",448.9
46025,"""Clark, (SD)""",409.3
46027,"""Clay, (SD)""",496.1
46029,"""Codington, (SD)""",396.9
46031,"""Corson, (SD)""",487.9
46033,"""Custer, (SD)""",374.8
46035,"""Davison, (SD)""",416.6
46037,"""Day, (SD)""",432.3
46039,"""Deuel, (SD)""",380.7
46041,"""Dewey, (SD)""",424.0
46043,"""Douglas, (SD)""",441.0
46045,"""Edmunds, (SD)""",404.8
46047,"""Fall River, (SD)""",410.9
46049,"""Faulk, (SD)""",373.8
46051,"""Grant, (SD)""",391.8
46053,"""Gregory, (SD)""",475.0
46055,"""Haakon, (SD)""",378.8
46057,"""Hamlin, (SD)""",394.0
46059,"""Hand, (SD)""",407.0
46061,"""Hanson, (SD)""",407.3
46063,"""Harding, (SD)""",499.4
46065,"""Hughes, (SD)""",427.5
46067,"""Hutchinson, (SD)""",386.4
46069,"""Hyde, (SD)""",571.3
46071,"""Jackson, (SD)""",384.8
46073,"""Jerauld, (SD)""",418.0
46075,"""Jones, (SD)""",389.6
46077,"""Kingsbury, (SD)""",423.4
46079,"""Lake, (SD)""",415.7
46081,"""Lawrence, (SD)""",370.0
46083,"""Lincoln, (SD)""",324.8
46085,"""Lyman, (SD)""",515.9
46087,"""McCook, (SD)""",431.9
46089,"""McPherson, (SD)""",430.5
46091,"""Marshall, (SD)""",450.2
46093,"""Meade, (SD)""",382.0
46095,"""Mellette, (SD)""",477.2
46097,"""Miner, (SD)""",445.5
46099,"""Minnehaha, (SD)""",401.8
46101,"""Moody, (SD)""",397.2
46103,"""Pennington, (SD)""",375.8
46105,"""Perkins, (SD)""",396.3
46107,"""Potter, (SD)""",379.5
46109,"""Roberts, (SD)""",479.6
46111,"""Sanborn, (SD)""",434.4
46113,"""Shannon, (SD)""",390.2
46115,"""Spink, (SD)""",419.8
46117,"""Stanley, (SD)""",412.7
46119,"""Sully, (SD)""",397.0
46121,"""Todd, (SD)""",507.6
46123,"""Tripp, (SD)""",419.2
46125,"""Turner, (SD)""",389.5
46127,"""Union, (SD)""",394.1
46129,"""Walworth, (SD)""",442.7
46135,"""Yankton, (SD)""",367.7
46137,"""Ziebach, (SD)""",390.0
47001,"""Anderson, (TN)""",491.7
47003,"""Bedford, (TN)""",605.3
47005,"""Benton, (TN)""",714.1
47007,"""Bledsoe, (TN)""",508.7
47009,"""Blount, (TN)""",392.4
47011,"""Bradley, (TN)""",547.4
47013,"""Campbell, (TN)""",579.9
47015,"""Cannon, (TN)""",527.5
47017,"""Carroll, (TN)""",747.8
47019,"""Carter, (TN)""",472.3
47021,"""Cheatham, (TN)""",554.9
47023,"""Chester, (TN)""",571.0
47025,"""Claiborne, (TN)""",683.6
47027,"""Clay, (TN)""",728.7
47029,"""Cocke, (TN)""",683.2
47031,"""Coffee, (TN)""",582.7
47033,"""Crockett, (TN)""",679.2
47035,"""Cumberland, (TN)""",514.6
47037,"""Davidson, (TN)""",486.9
47039,"""Decatur, (TN)""",659.2
47041,"""DeKalb, (TN)""",583.9
47043,"""Dickson, (TN)""",574.9
47045,"""Dyer, (TN)""",671.0
47047,"""Fayette, (TN)""",490.0
47049,"""Fentress, (TN)""",568.6
47051,"""Franklin, (TN)""",556.4
47053,"""Gibson, (TN)""",661.6
47055,"""Giles, (TN)""",558.5
47057,"""Grainger, (TN)""",519.0
47059,"""Greene, (TN)""",589.6
47061,"""Grundy, (TN)""",597.3
47063,"""Hamblen, (TN)""",555.8
47065,"""Hamilton, (TN)""",486.1
47067,"""Hancock, (TN)""",602.6
47069,"""Hardeman, (TN)""",570.9
47071,"""Hardin, (TN)""",650.8
47073,"""Hawkins, (TN)""",549.4
47075,"""Haywood, (TN)""",621.4
47077,"""Henderson, (TN)""",746.2
47079,"""Henry, (TN)""",699.9
47081,"""Hickman, (TN)""",401.8
47083,"""Houston, (TN)""",577.9
47085,"""Humphreys, (TN)""",554.9
47087,"""Jackson, (TN)""",559.3
47089,"""Jefferson, (TN)""",534.5
47091,"""Johnson, (TN)""",428.8
47093,"""Knox, (TN)""",481.4
47095,"""Lake, (TN)""",691.4
47097,"""Lauderdale, (TN)""",633.3
47099,"""Lawrence, (TN)""",542.4
47101,"""Lewis, (TN)""",573.5
47103,"""Lincoln, (TN)""",681.3
47105,"""Loudon, (TN)""",420.5
47107,"""McMinn, (TN)""",589.7
47109,"""McNairy, (TN)""",667.0
47111,"""Macon, (TN)""",616.4
47113,"""Madison, (TN)""",544.7
47115,"""Marion, (TN)""",578.1
47117,"""Marshall, (TN)""",545.7
47119,"""Maury, (TN)""",483.3
47121,"""Meigs, (TN)""",602.5
47123,"""Monroe, (TN)""",517.3
47125,"""Montgomery, (TN)""",533.1
47127,"""Moore, (TN)""",560.0
47129,"""Morgan, (TN)""",513.0
47131,"""Obion, (TN)""",633.8
47133,"""Overton, (TN)""",593.9
47135,"""Perry, (TN)""",597.0
47137,"""Pickett, (TN)""",601.2
47139,"""Polk, (TN)""",586.1
47141,"""Putnam, (TN)""",521.4
47143,"""Rhea, (TN)""",563.5
47145,"""Roane, (TN)""",485.8
47147,"""Robertson, (TN)""",664.4
47149,"""Rutherford, (TN)""",487.6
47151,"""Scott, (TN)""",581.5
47153,"""Sequatchie, (TN)""",459.1
47155,"""Sevier, (TN)""",551.5
47157,"""Shelby, (TN)""",530.1
47159,"""Smith, (TN)""",591.0
47161,"""Stewart, (TN)""",615.6
47163,"""Sullivan, (TN)""",522.0
47165,"""Sumner, (TN)""",478.4
47167,"""Tipton, (TN)""",563.7
47169,"""Trousdale, (TN)""",571.3
47171,"""Unicoi, (TN)""",552.4
47173,"""Union, (TN)""",549.2
47175,"""Van Buren, (TN)""",533.2
47177,"""Warren, (TN)""",599.8
47179,"""Washington, (TN)""",551.9
47181,"""Wayne, (TN)""",527.5
47183,"""Weakley, (TN)""",592.5
47185,"""White, (TN)""",614.5
47187,"""Williamson, (TN)""",347.0
47189,"""Wilson, (TN)""",461.9
48001,"""Anderson, (TX)""",607.5
48003,"""Andrews, (TX)""",595.7
48005,"""Angelina, (TX)""",693.9
48007,"""Aransas, (TX)""",458.2
48009,"""Archer, (TX)""",502.5
48011,"""Armstrong, (TX)""",535.4
48013,"""Atascosa, (TX)""",463.8
48015,"""Austin, (TX)""",458.7
48017,"""Bailey, (TX)""",487.6
48019,"""Bandera, (TX)""",417.5
48021,"""Bastrop, (TX)""",420.3
48023,"""Baylor, (TX)""",498.9
48025,"""Bee, (TX)""",410.7
48027,"""Bell, (TX)""",426.7
48029,"""Bexar, (TX)""",431.8
48031,"""Blanco, (TX)""",450.7
48033,"""Borden, (TX)""",489.1
48035,"""Bosque, (TX)""",486.3
48037,"""Bowie, (TX)""",645.2
48039,"""Brazoria, (TX)""",434.6
48041,"""Brazos, (TX)""",435.8
48043,"""Brewster, (TX)""",372.2
48045,"""Briscoe, (TX)""",504.5
48047,"""Brooks, (TX)""",508.0
48049,"""Brown, (TX)""",614.2
48051,"""Burleson, (TX)""",489.6
48053,"""Burnet, (TX)""",372.8
48055,"""Caldwell, (TX)""",434.6
48057,"""Calhoun, (TX)""",464.1
48059,"""Callahan, (TX)""",522.3
48061,"""Cameron, (TX)""",380.6
48063,"""Camp, (TX)""",587.6
48065,"""Carson, (TX)""",551.0
48067,"""Cass, (TX)""",626.4
48069,"""Castro, (TX)""",453.0
48071,"""Chambers, (TX)""",478.8
48073,"""Cherokee, (TX)""",576.4
48075,"""Childress, (TX)""",469.4
48077,"""Clay, (TX)""",557.6
48079,"""Cochran, (TX)""",516.4
48081,"""Coke, (TX)""",406.7
48083,"""Coleman, (TX)""",492.4
48085,"""Collin, (TX)""",371.2
48087,"""Collingsworth, (TX)""",556.2
48089,"""Colorado, (TX)""",484.4
48091,"""Comal, (TX)""",434.7
48093,"""Comanche, (TX)""",524.2
48095,"""Concho, (TX)""",439.3
48097,"""Cooke, (TX)""",554.7
48099,"""Coryell, (TX)""",463.7
48101,"""Cottle, (TX)""",504.7
48103,"""Crane, (TX)""",614.0
48105,"""Crockett, (TX)""",498.4
48107,"""Crosby, (TX)""",488.3
48109,"""Culberson, (TX)""",422.2
48111,"""Dallam, (TX)""",463.6
48113,"""Dallas, (TX)""",456.1
48115,"""Dawson, (TX)""",532.5
48117,"""Deaf Smith, (TX)""",446.1
48119,"""Delta, (TX)""",567.5
48121,"""Denton, (TX)""",378.6
48123,"""DeWitt, (TX)""",563.9
48125,"""Dickens, (TX)""",579.2
48127,"""Dimmit, (TX)""",422.0
48129,"""Donley, (TX)""",535.1
48131,"""Duval, (TX)""",485.0
48133,"""Eastland, (TX)""",539.4
48135,"""Ector, (TX)""",645.0
48137,"""Edwards, (TX)""",389.7
48139,"""Ellis, (TX)""",460.8
48141,"""El Paso, (TX)""",380.2
48143,"""Erath, (TX)""",465.0
48145,"""Falls, (TX)""",532.0
48147,"""Fannin, (TX)""",587.2
48149,"""Fayette, (TX)""",472.9
48151,"""Fisher, (TX)""",538.4
48153,"""Floyd, (TX)""",483.8
48155,"""Foard, (TX)""",461.6
48157,"""Fort Bend, (TX)""",350.9
48159,"""Franklin, (TX)""",550.2
48161,"""Freestone, (TX)""",510.1
48163,"""Frio, (TX)""",477.1
48165,"""Gaines, (TX)""",526.0
48167,"""Galveston, (TX)""",440.4
48169,"""Garza, (TX)""",499.4
48171,"""Gillespie, (TX)""",383.7
48173,"""Glasscock, (TX)""",445.3
48175,"""Goliad, (TX)""",394.2
48177,"""Gonzales, (TX)""",434.7
48179,"""Gray, (TX)""",539.5
48181,"""Grayson, (TX)""",529.9
48183,"""Gregg, (TX)""",529.2
48185,"""Grimes, (TX)""",528.0
48187,"""Guadalupe, (TX)""",421.1
48189,"""Hale, (TX)""",479.0
48191,"""Hall, (TX)""",502.4
48193,"""Hamilton, (TX)""",480.7
48195,"""Hansford, (TX)""",573.0
48197,"""Hardeman, (TX)""",517.1
48199,"""Hardin, (TX)""",517.8
48201,"""Harris, (TX)""",436.4
48203,"""Harrison, (TX)""",520.6
48205,"""Hartley, (TX)""",470.5
48207,"""Haskell, (TX)""",548.0
48209,"""Hays, (TX)""",383.7
48211,"""Hemphill, (TX)""",514.6
48213,"""Henderson, (TX)""",572.6
48215,"""Hidalgo, (TX)""",374.9
48217,"""Hill, (TX)""",461.3
48219,"""Hockley, (TX)""",485.8
48221,"""Hood, (TX)""",396.9
48223,"""Hopkins, (TX)""",552.6
48225,"""Houston, (TX)""",555.9
48227,"""Howard, (TX)""",543.1
48229,"""Hudspeth, (TX)""",372.2
48231,"""Hunt, (TX)""",562.6
48233,"""Hutchinson, (TX)""",589.6
48235,"""Irion, (TX)""",373.8
48237,"""Jack, (TX)""",567.0
48239,"""Jackson, (TX)""",471.4
48241,"""Jasper, (TX)""",589.3
48243,"""Jeff Davis, (TX)""",273.2
48245,"""Jefferson, (TX)""",512.0
48247,"""Jim Hogg, (TX)""",451.3
48249,"""Jim Wells, (TX)""",540.5
48251,"""Johnson, (TX)""",511.3
48253,"""Jones, (TX)""",546.9
48255,"""Karnes, (TX)""",529.7
48257,"""Kaufman, (TX)""",605.1
48259,"""Kendall, (TX)""",417.4
48261,"""Kenedy, (TX)""",374.3
48263,"""Kent, (TX)""",508.4
48265,"""Kerr, (TX)""",378.7
48267,"""Kimble, (TX)""",514.2
48269,"""King, (TX)""",-1.0
48271,"""Kinney, (TX)""",404.5
48273,"""Kleberg, (TX)""",541.0
48275,"""Knox, (TX)""",484.1
48277,"""Lamar, (TX)""",566.4
48279,"""Lamb, (TX)""",478.5
48281,"""Lampasas, (TX)""",436.4
48283,"""La Salle, (TX)""",522.1
48285,"""Lavaca, (TX)""",469.0
48287,"""Lee, (TX)""",445.3
48289,"""Leon, (TX)""",470.7
48291,"""Liberty, (TX)""",537.5
48293,"""Limestone, (TX)""",500.5
48295,"""Lipscomb, (TX)""",508.0
48297,"""Live Oak, (TX)""",432.9
48299,"""Llano, (TX)""",428.3
48301,"""Loving, (TX)""",507.7
48303,"""Lubbock, (TX)""",486.1
48305,"""Lynn, (TX)""",492.0
48307,"""McCulloch, (TX)""",497.7
48309,"""McLennan, (TX)""",454.2
48311,"""McMullen, (TX)""",457.9
48313,"""Madison, (TX)""",518.1
48315,"""Marion, (TX)""",530.7
48317,"""Martin, (TX)""",475.7
48319,"""Mason, (TX)""",327.2
48321,"""Matagorda, (TX)""",474.3
48323,"""Maverick, (TX)""",413.2
48325,"""Medina, (TX)""",437.1
48327,"""Menard, (TX)""",509.3
48329,"""Midland, (TX)""",437.1
48331,"""Milam, (TX)""",414.2
48333,"""Mills, (TX)""",488.8
48335,"""Mitchell, (TX)""",571.7
48337,"""Montague, (TX)""",572.0
48339,"""Montgomery, (TX)""",451.4
48341,"""Moore, (TX)""",525.2
48343,"""Morris, (TX)""",640.7
48345,"""Motley, (TX)""",545.0
48347,"""Nacogdoches, (TX)""",557.2
48349,"""Navarro, (TX)""",496.0
48351,"""Newton, (TX)""",665.5
48353,"""Nolan, (TX)""",577.1
48355,"""Nueces, (TX)""",408.9
48357,"""Ochiltree, (TX)""",595.9
48359,"""Oldham, (TX)""",465.3
48361,"""Orange, (TX)""",606.2
48363,"""Palo Pinto, (TX)""",572.9
48365,"""Panola, (TX)""",529.2
48367,"""Parker, (TX)""",478.4
48369,"""Parmer, (TX)""",472.2
48371,"""Pecos, (TX)""",489.3
48373,"""Polk, (TX)""",618.6
48375,"""Potter, (TX)""",587.0
48377,"""Presidio, (TX)""",184.5
48379,"""Rains, (TX)""",561.7
48381,"""Randall, (TX)""",461.9
48383,"""Reagan, (TX)""",485.8
48385,"""Real, (TX)""",451.6
48387,"""Red River, (TX)""",608.5
48389,"""Reeves, (TX)""",451.8
48391,"""Refugio, (TX)""",452.5
48393,"""Roberts, (TX)""",578.5
48395,"""Robertson, (TX)""",568.0
48397,"""Rockwall, (TX)""",407.5
48399,"""Runnels, (TX)""",521.8
48401,"""Rusk, (TX)""",564.3
48403,"""Sabine, (TX)""",603.1
48405,"""San Augustine, (TX)""",632.7
48407,"""San Jacinto, (TX)""",525.8
48409,"""San Patricio, (TX)""",463.3
48411,"""San Saba, (TX)""",503.4
48413,"""Schleicher, (TX)""",387.4
48415,"""Scurry, (TX)""",439.6
48417,"""Shackelford, (TX)""",544.3
48419,"""Shelby, (TX)""",568.9
48421,"""Sherman, (TX)""",510.3
48423,"""Smith, (TX)""",513.9
48425,"""Somervell, (TX)""",436.5
48427,"""Starr, (TX)""",447.0
48429,"""Stephens, (TX)""",562.2
48431,"""Sterling, (TX)""",400.0
48433,"""Stonewall, (TX)""",569.4
48435,"""Sutton, (TX)""",401.7
48437,"""Swisher, (TX)""",457.0
48439,"""Tarrant, (TX)""",454.5
48441,"""Taylor, (TX)""",537.2
48443,"""Terrell, (TX)""",430.0
48445,"""Terry, (TX)""",486.8
48447,"""Throckmorton, (TX)""",517.6
48449,"""Titus, (TX)""",509.4
48451,"""Tom Green, (TX)""",343.1
48453,"""Travis, (TX)""",341.6
48455,"""Trinity, (TX)""",610.2
48457,"""Tyler, (TX)""",547.2
48459,"""Upshur, (TX)""",582.9
48461,"""Upton, (TX)""",564.9
48463,"""Uvalde, (TX)""",418.7
48465,"""Val Verde, (TX)""",401.9
48467,"""Van Zandt, (TX)""",570.9
48469,"""Victoria, (TX)""",468.9
48471,"""Walker, (TX)""",484.2
48473,"""Waller, (TX)""",469.6
48475,"""Ward, (TX)""",603.6
48477,"""Washington, (TX)""",400.5
48479,"""Webb, (TX)""",415.6
48481,"""Wharton, (TX)""",469.9
48483,"""Wheeler, (TX)""",513.9
48485,"""Wichita, (TX)""",497.0
48487,"""Wilbarger, (TX)""",498.2
48489,"""Willacy, (TX)""",376.8
48491,"""Williamson, (TX)""",315.9
48493,"""Wilson, (TX)""",421.9
48495,"""Winkler, (TX)""",629.7
48497,"""Wise, (TX)""",525.4
48499,"""Wood, (TX)""",547.6
