fips_code,total_population,male,female,median_age,white_pop,african_american_pop,american_indian_pop,asian_pop,hawaiian_islander_pop,other_pop,hispanic_pop
24005,807318,381691,425627,39.0,526372,210312,1956,40991,418,10567,807318
24009,88774,43769,45005,39.8,72392,12187,179,1114,0,704,88774
24011,32947,16070,16877,38.9,26504,4562,124,185,0,924,32947
24013,167249,82566,84683,41.1,155665,5535,284,2557,0,805,167249
24015,101109,50231,50878,39.0,90583,6440,229,1098,31,853,101109
24017,147107,71061,76046,37.2,75096,59877,1320,4832,35,1295,147107
24019,32570,15567,17003,42.9,22064,9057,63,328,9,562,32570
24021,234268,115246,119022,38.5,193183,20261,948,9129,136,4426,234268
24023,30079,14928,15151,42.9,29356,288,63,74,32,43,30079
24025,245396,120111,125285,39.5,199515,31332,534,6036,57,2952,245396
24027,288676,141445,147231,38.3,180357,51279,484,41579,139,5727,288676
24029,20184,9650,10534,45.3,16322,3077,127,160,0,208,20184
24031,974824,468237,506587,38.4,560968,167316,3282,136409,221,70481,974824
24033,865443,415176,450267,35.0,188843,555713,2526,35833,441,59409,865443
24035,47894,23696,24198,42.2,42659,3386,223,462,0,563,47894
24037,105528,52591,52937,36.0,83742,14375,318,2476,50,630,105528
24039,26402,14299,12103,36.9,14267,10784,43,273,6,211,26402
24041,37746,18031,19715,47.3,31050,5289,50,471,0,187,37746
24043,147882,75296,72586,39.8,125987,14534,410,2265,40,1020,147882
24045,98940,47225,51715,35.6,68575,23469,453,2602,0,1360,98940
24047,51398,25095,26303,48.1,42641,7409,108,617,0,30,51398
24510,620644,292035,328609,34.4,186860,395383,2099,14610,268,7822,620644
25001,216021,103047,112974,49.9,201956,4538,835,2409,8,2265,216021
25003,130866,62938,67928,44.6,121401,3479,296,1669,34,1055,130866
25005,548739,265784,282955,39.9,491011,20034,950,10516,41,13600,548739
25007,16581,8209,8372,45.4,15181,656,179,140,0,242,16581
25009,744961,358033,386928,40.4,605090,26816,1189,23986,115,71917,744961
25011,71489,34952,36537,44.3,67612,644,204,988,6,464,71489
25013,464072,223210,240862,38.8,360893,40649,1449,9369,11,41794,464072
25015,158850,74358,84492,36.2,142760,3901,214,7538,66,1154,158850
25017,1507558,733512,774046,38.5,1216987,69773,1927,142527,619,38998,1507558
25019,10194,5172,5022,38.8,9130,575,1,125,0,87,10194
25021,672078,321814,350264,40.6,553604,39518,908,59147,51,8459,672078
25023,495407,240954,254453,41.1,426413,41590,832,6429,89,10926,495407
25025,724502,349131,375371,31.6,406050,161767,2344,60415,329,51418,724502
25027,799277,393874,405403,39.2,692860,32407,1580,32096,207,21264,799277
26001,10943,5520,5423,55.3,10719,18,33,35,0,11,10943
26003,9531,5226,4305,47.5,8281,716,248,40,0,3,9531
26005,111589,55423,56166,39.0,104388,1383,715,765,0,2437,111589
26007,29602,14526,15076,45.8,28763,149,169,170,0,76,29602
26009,23634,11780,11854,48.0,22799,69,183,60,0,165,23634
26011,15952,8230,7722,46.7,15371,252,83,30,0,81,15952
26013,8808,4945,3863,43.3,6566,1030,711,150,2,30,8808
26015,59249,29609,29640,41.3,57566,271,196,269,21,260,59249
26017,107633,52732,54901,41.5,101486,1352,345,593,37,917,107633
26019,17554,8770,8784,46.4,16924,72,185,41,0,24,17554
26021,156759,76204,80555,40.8,122185,23943,634,2598,58,3573,156759
26023,44920,23352,21568,40.0,42375,1262,133,272,3,317,44920
26025,136063,66388,69675,39.2,112927,14885,747,2220,0,1204,136063
26027,52412,26068,26344,42.5,46460,2777,292,421,0,705,52412
26029,26057,12790,13267,45.3,24806,140,397,125,9,148,26057
26031,26195,13024,13171,47.1,24460,121,632,67,0,53,26195
26033,38919,21688,17231,39.1,28003,1960,6421,294,17,224,38919
26035,30924,15347,15577,45.5,29936,173,227,81,0,94,30924
26037,75274,37139,38135,38.5,70560,1532,180,943,30,471,75274
26039,14119,7186,6933,47.5,13742,147,19,74,11,27,14119
26041,37075,18339,18736,45.5,35049,97,773,37,72,47,37075
26043,26286,12979,13307,45.4,25471,75,49,147,0,56,26286
26045,107861,52475,55386,40.4,95245,6262,298,1928,11,914,107861
26047,32799,16183,16616,43.1,30480,198,909,179,64,104,32799
26049,425337,204946,220391,38.4,318400,86511,2279,4000,128,1920,425337
26051,25736,12927,12809,47.5,25087,140,88,101,2,126,25736
26053,16297,8633,7664,46.8,14924,739,345,49,12,29,16297
26055,87483,43223,44260,40.8,83097,1053,903,535,0,363,87483
26057,42340,22236,20104,38.5,38648,2188,139,171,20,419,42340
26059,46617,23172,23445,40.8,45442,239,254,215,0,70,46617
26061,36519,19825,16694,33.1,34390,253,260,1071,0,75,36519
26063,33001,16375,16626,46.8,32169,70,142,176,0,124,33001
26065,281323,136541,144782,31.3,215599,31215,1067,14737,123,5400,281323
26067,64149,34050,30099,36.5,58330,2496,291,185,5,867,64149
26069,25880,12850,13030,51.1,24991,96,257,175,0,43,25880
26071,11837,5886,5951,51.6,11490,143,18,28,1,7,11837
26073,70186,34005,36181,25.3,62536,1744,2182,1215,6,253,70186
26075,160257,81821,78436,39.5,140747,12940,961,1176,66,915,160257
26077,250704,122752,127952,34.0,206505,28158,1266,5615,94,2120,250704
26079,17231,8723,8508,43.2,16648,93,96,60,28,40,17231
26081,605244,296684,308560,34.3,496127,58312,2392,14098,236,16188,605244
26083,2168,1138,1030,51.8,2095,55,0,2,6,1,2168
26085,11543,5907,5636,50.0,10079,1049,98,13,0,34,11543
26087,88626,44726,43900,41.6,85044,966,260,312,8,815,88626
26089,21677,10671,11006,50.5,20268,89,729,82,0,146,21677
26091,99878,50320,49558,40.2,92544,2511,626,402,0,1665,99878
26093,181678,90763,90915,40.9,175601,772,509,1454,104,677,181678
26095,6590,3811,2779,43.5,5346,751,265,28,0,65,6590
26097,11144,5651,5493,49.1,8494,96,1762,50,0,85,11144
26099,841769,409517,432252,40.0,718496,72896,2554,26850,144,4722,841769
26101,24753,12852,11901,47.1,22856,754,502,51,0,116,24753
26103,67178,33955,33223,39.5,62916,1066,1181,412,2,89,67178
26105,28672,14173,14499,45.1,27367,176,269,145,0,159,28672
26107,42947,21654,21293,34.1,40189,1223,163,332,8,84,42947
26109,24041,12081,11960,46.2,22909,50,454,44,2,9,24041
26111,83744,41092,42652,40.3,78843,1073,326,1728,10,548,83744
26113,14945,7634,7311,41.9,14512,62,114,44,0,68,14945
26115,151944,75000,76944,40.3,143893,3078,516,861,19,873,151944
26117,63357,32729,30628,39.0,59771,1544,196,202,0,450,63357
26119,9709,4874,4835,52.3,9485,29,24,6,0,13,9709
26121,171755,85138,86617,38.5,138397,24007,1017,1073,55,1676,171755
26123,48517,24467,24050,40.7,45536,607,538,160,0,1004,48517
26125,1207097,585883,621214,40.2,936574,161550,3459,69016,308,8434,1207097
26127,26636,13397,13239,42.0,25213,139,243,75,0,536,26636
26129,21674,10768,10906,47.5,21065,62,62,66,0,25,21674
26131,6703,3494,3209,53.1,6519,45,61,17,0,5,6703
26133,23486,11727,11759,41.7,22773,149,98,45,5,13,23486
26135,8709,4412,4297,49.8,8492,6,89,6,0,5,8709
26137,24175,11868,12307,42.7,23384,35,81,131,0,109,24175
26139,264835,129905,134930,34.6,237054,3865,1114,7026,70,9903,264835
26141,13368,6721,6647,51.6,13037,38,86,50,15,36,13368
26143,24447,12173,12274,53.3,23741,89,152,103,14,77,24447
26145,200017,96799,103218,39.6,151291,37036,718,2193,122,2960,200017
26147,162978,80718,82260,41.3,153102,3937,361,847,13,1046,162978
26149,61314,30362,30952,38.6,57366,1644,191,357,0,462,61314
26151,43096,21351,21745,42.7,41806,197,157,44,4,302,43096
26153,8455,4187,4268,48.3,7412,28,670,14,0,10,8455
26155,70402,34768,35634,40.4,68415,403,385,224,39,161,70402
26157,55616,27930,27686,41.6,53538,581,214,162,3,300,55616
26159,76149,37710,38439,40.1,66916,3235,637,454,159,3279,76149
26161,346010,170767,175243,33.1,258770,42384,1017,27382,26,2935,346010
26163,1822469,875422,947047,37.2,959966,737559,6115,47832,483,30488,1822469
26165,32694,16274,16420,40.8,31550,159,191,146,3,25,32694
27001,16166,8223,7943,51.8,15432,76,262,72,0,34,16166
27003,331649,165788,165861,37.1,288614,13811,2163,13395,69,5236,331649
27005,32600,16361,16239,42.6,28787,115,2248,140,4,91,32600
27007,44652,22354,22298,33.5,33521,367,8526,357,173,104,44652
27009,38560,19270,19290,34.1,36567,825,184,370,0,16,38560
27011,5250,2571,2679,48.7,5162,17,11,2,0,4,5250
27013,63991,32050,31941,29.9,59295,1670,156,1246,2,334,63991
27015,25772,12744,13028,43.1,25219,75,28,165,17,158,25772
27017,35304,18385,16919,41.0,31634,565,1897,230,9,217,35304
27019,91355,45338,46017,36.3,84539,975,158,2279,32,1546,91355
27021,28519,14599,13920,47.0,24518,78,2974,109,70,25,28519
27023,12327,6061,6266,42.7,11631,46,79,52,97,221,12327
27025,53526,27708,25818,38.6,51174,636,274,447,2,239,53526
27027,58937,29097,29840,32.1,54597,898,895,733,47,540,58937
27029,8672,4434,4238,42.3,7533,51,766,48,0,9,8672
27031,5206,2657,2549,49.8,4569,28,348,39,18,21,5206
27033,11665,5726,5939,43.6,10807,63,30,271,0,309,11665
27035,62521,31154,31367,42.7,60496,456,580,251,0,82,62521
27037,399443,196203,203240,36.8,341770,19285,1694,17433,352,8678,399443
27039,20071,10048,10023,37.0,19493,112,23,110,0,175,20071
27041,36167,18090,18077,43.6,35379,210,139,99,3,10,36167
27043,14546,7282,7264,45.9,14104,75,59,28,0,155,14546
27045,20880,10398,10482,42.9,20509,35,45,73,0,84,20880
27047,31188,15573,15615,44.4,29760,239,110,291,0,451,31188
27049,46144,22951,23193,41.9,44083,502,477,308,0,198,46144
27051,6016,3014,3002,46.4,5885,30,9,18,0,32,6016
27053,1158039,569482,588557,35.9,878366,135342,9486,72135,438,24964,1158039
27055,19001,9360,9641,44.0,18564,39,40,35,6,30,19001
27057,20372,10330,10042,47.1,19303,46,445,65,7,71,20372
27059,38004,19131,18873,37.9,36594,231,234,252,6,58,38004
27061,45052,22709,22343,45.2,42149,140,1439,195,23,124,45052
27063,10273,5203,5070,44.4,9802,28,3,208,8,167,10273
27065,16255,8209,8046,42.1,15823,88,103,66,0,0,16255
27067,42150,21226,20924,39.8,39842,888,211,201,0,430,42150
27069,4547,2265,2282,47.8,4426,26,20,21,0,10,4547
27071,13293,6639,6654,46.2,12551,37,434,54,0,19,13293
27073,7240,3616,3624,49.1,7093,29,22,37,3,0,7240
27075,10849,5535,5314,48.4,10484,10,24,18,0,97,10849
27077,4039,2131,1908,48.5,3856,45,35,40,0,0,4039
27079,27744,13966,13778,40.2,26478,110,90,132,0,597,27744
27081,5876,2942,2934,46.5,5755,13,26,11,5,53,5876
27083,25714,12668,13046,34.4,23167,550,145,747,0,841,25714
27085,36527,18177,18350,39.1,34931,287,132,230,0,580,36527
27087,5442,2730,2712,37.2,2763,28,2138,66,0,36,5442
27089,9475,4820,4655,44.2,9291,39,43,19,0,19,9475
27091,20727,10213,10514,45.6,20202,72,14,92,0,152,20727
27093,23262,11774,11488,41.4,22725,57,62,77,12,149,23262
27095,26004,13041,12963,39.5,23725,121,1502,115,5,131,26004
27097,33173,16781,16392,40.6,32345,146,53,170,0,118,33173
27099,39115,19392,19723,38.6,36198,803,64,656,32,672,39115
27101,8690,4301,4389,47.0,8425,21,20,33,29,71,8690
27103,32689,16328,16361,33.3,30683,737,120,431,1,372,32689
27105,21349,10833,10516,36.7,17764,764,67,1038,15,1273,21349
27107,6796,3409,3387,45.1,6464,10,115,29,10,11,6796
27109,144507,70814,73693,36.3,125401,6829,268,7786,41,1009,144507
27111,57381,28702,28679,46.0,55222,456,297,332,4,356,57381
27113,13950,6855,7095,39.5,13118,192,166,99,29,69,13950
27115,29564,15810,13754,42.4,27169,628,836,139,10,184,29564
27117,9536,4662,4874,42.6,8944,62,144,32,12,194,9536
27119,31426,15889,15537,40.3,29303,243,462,236,39,627,31426
27121,10978,5567,5411,45.8,10781,53,48,35,0,0,10978
27123,510885,247785,263100,34.6,366877,55021,3159,60239,237,7765,510885
27125,4100,2084,2016,41.6,3945,17,46,0,0,16,4100
27127,16006,7999,8007,42.6,14319,91,771,526,0,70,16006
27129,15653,7944,7709,43.9,14964,78,137,84,0,292,15653
27131,64171,32741,31430,34.9,58228,2017,242,1219,49,1271,64171
27133,9620,4729,4891,41.4,9343,76,41,70,0,2,9620
27135,15665,8008,7657,40.3,14814,56,164,405,0,18,15665
27137,200150,100346,99804,40.8,186179,2841,4739,1880,28,614,200150
27139,130689,65044,65645,34.9,114098,3370,777,7445,17,1508,130689
27141,88558,45110,43448,34.3,83767,1583,409,1154,12,181,88558
27143,15189,7664,7525,40.6,14616,68,22,87,0,247,15189
27145,150307,75912,74395,33.4,138603,4627,530,2977,31,1486,150307
27147,36524,17974,18550,38.8,34067,779,40,310,0,576,36524
27149,9712,4804,4908,34.3,9102,44,201,72,0,105,9712
27151,9764,5024,4740,44.4,9450,133,45,13,0,68,9764
27153,24783,12641,12142,41.9,23629,70,77,133,0,586,24783
27155,3549,1800,1749,47.6,3324,3,164,0,0,21,3549
27157,21636,10820,10816,43.0,21203,97,28,85,0,67,21636
27159,13808,6787,7021,43.4,13337,57,195,32,0,27,13808
27161,19089,9158,9931,39.3,18013,381,76,112,0,60,19089
27163,238721,118190,120531,38.2,210330,8241,613,12389,58,1703,238721
27165,11177,5627,5550,40.4,10225,106,15,133,17,526,11177
27167,6584,3329,3255,42.8,6391,15,26,21,6,15,6584
27169,51481,25264,26217,33.1,48774,603,86,1215,0,169,51481
27171,124737,62838,61899,34.6,118062,1139,475,1122,0,1608,124737
27173,10357,5288,5069,42.7,9692,30,249,38,2,167,10357
28001,32391,16162,16229,40.4,12794,18739,66,116,0,511,32391
28003,37027,18074,18953,39.4,31735,4341,81,81,0,328,37027
28005,13139,6327,6812,44.3,7477,5576,33,5,0,38,13139
28007,19454,9210,10244,39.9,10891,8200,0,0,0,238,19454
28009,8725,4178,4547,40.2,5306,3133,67,0,0,101,8725
28011,34239,15953,18286,34.2,11235,22478,30,182,0,120,34239
28013,14903,7135,7768,39.3,10565,4193,3,0,34,1,14903
28015,10553,5237,5316,42.3,6825,3536,17,0,0,0,10553
28017,17458,8288,9170,38.4,9632,7294,15,62,0,160,17458
28019,8506,4076,4430,42.4,5731,2714,0,11,0,4,8506
28021,9681,4538,5143,31.7,1395,8177,11,98,0,0,9681
28023,16688,8028,8660,40.8,10694,5905,6,28,0,9,16688
28025,20633,9686,10947,38.8,8257,12123,31,36,0,90,20633
28027,26099,11950,14149,32.8,6064,19671,23,129,0,76,26099
28029,29324,14112,15212,36.4,13558,15065,13,99,0,430,29324
28031,19571,9527,10044,37.2,12248,7039,94,0,0,88,19571
28033,161536,78395,83141,35.1,118518,32671,708,1991,56,1902,161536
28035,75378,36007,39371,31.1,45440,27418,82,639,0,823,75378
28037,8055,3926,4129,41.4,5160,2787,31,44,0,0,8055
28039,22579,11607,10972,36.3,20038,1900,20,48,0,313,22579
28041,14352,8482,5870,36.3,10282,3466,86,11,0,102,14352
28043,21886,10282,11604,39.3,12315,9309,55,105,0,0,21886
28045,44044,21643,22401,40.5,38800,3368,46,498,0,581,44044
28047,188110,93344,94766,35.4,133316,42030,681,5522,14,1475,188110
28049,246335,115607,130728,33.0,70718,170031,270,1861,15,1780,246335
28051,19207,9050,10157,32.2,3069,16040,0,9,0,32,19207
28053,9399,4445,4954,35.1,2186,7130,14,0,0,12,9399
28055,1556,909,647,40.2,523,1033,0,0,0,0,1556
28057,23362,11388,11974,39.1,21619,1501,20,30,0,45,23362
28059,139430,68690,70740,37.0,102171,30122,362,2986,0,1389,139430
28061,17033,8097,8936,41.2,7976,8795,0,3,0,52,17033
28063,7743,3993,3750,38.6,1063,6674,0,6,0,0,7743
28065,12364,6054,6310,41.4,4793,7480,0,54,0,0,12364
28067,67868,33069,34799,36.8,46504,19124,86,356,0,1037,67868
28069,10391,5153,5238,37.4,3729,6193,344,8,0,0,10391
28071,47586,23434,24152,27.3,33938,11560,63,918,21,558,47586
28073,55580,26960,28620,33.1,43044,10700,134,660,0,396,55580
28075,80204,38646,41558,36.9,44540,33906,186,543,0,111,80204
28077,12832,6240,6592,40.1,8471,4259,7,7,0,54,12832
28079,23563,11750,11813,32.7,12300,9596,1360,0,0,122,23563
28081,83235,39628,43607,35.9,58188,22819,77,641,5,562,83235
28083,32196,15266,16930,32.5,8339,23049,163,242,12,264,32196
28085,34850,16622,18228,37.5,23931,10634,97,57,0,12,34850
28087,59584,28269,31315,36.2,32362,26040,70,328,0,245,59584
28089,95481,45756,49725,36.1,55027,36495,189,2062,37,1090,95481
28091,26810,12948,13862,37.8,17722,8806,3,17,0,62,26810
28093,37019,18281,18738,38.5,18414,17587,39,70,9,604,37019
28095,36912,17540,19372,39.2,25113,11428,35,33,15,24,36912
28097,10866,5106,5760,41.1,5720,5086,0,10,0,0,10866
28099,29682,14110,15572,35.3,18160,6191,4710,140,0,85,29682
28101,21687,10543,11144,37.8,13698,6684,1074,6,7,94,21687
28103,11511,5450,6061,36.5,3211,8274,8,0,0,0,11511
28105,47486,23596,23890,25.2,27899,17514,87,1336,0,279,47486
28107,34675,16602,18073,36.0,16964,17152,14,19,28,388,34675
28109,55886,27623,28263,39.2,47236,7106,351,321,13,235,55886
28111,12217,5965,6252,39.4,9462,2719,0,0,0,10,12217
28113,40300,19265,21035,37.1,18805,20836,134,233,0,138,40300
28115,29962,14741,15221,36.0,23956,4257,215,15,0,1223,29962
28117,25384,12471,12913,38.7,21419,3365,21,164,21,134,25384
28119,8171,3880,4291,38.5,2438,5700,6,13,0,0,8171
28121,142136,68720,73416,36.2,110726,27012,300,1751,7,914,142136
28123,28207,13810,14397,35.0,16298,10732,24,212,0,839,28207
28125,4835,2182,2653,38.2,1378,3442,6,0,0,0,4835
28127,27476,13334,14142,38.1,17386,9673,73,159,0,76,27476
28129,16425,7992,8433,39.2,12331,3924,0,16,0,60,16425
28131,17657,8833,8824,35.5,13901,3419,15,21,0,28,17657
28133,29230,15488,13742,33.4,7545,21330,36,99,16,145,29230
28135,15262,8300,6962,35.4,6787,8200,40,128,8,62,15262
28137,28580,13876,14704,36.2,19229,8795,0,107,4,275,28580
28139,22095,10807,11288,38.1,17843,3263,28,85,0,452,22095
28141,19573,9504,10069,42.5,18569,629,25,32,0,258,19573
28143,10716,5136,5580,32.2,2612,7828,0,67,0,96,10716
28145,27175,13272,13903,37.1,22420,3710,145,23,23,436,27175
28147,15405,7433,7972,36.8,8112,7124,0,0,0,67,15405
28149,48419,23086,25333,37.9,24565,22713,87,458,0,298,48419
28151,51010,23657,27353,35.2,13841,36184,97,259,0,431,51010
28153,20754,9971,10783,37.5,12458,8083,0,0,0,31,20754
28155,10162,4987,5175,40.5,7997,1985,12,33,0,27,10162
28157,9778,5255,4523,36.2,2870,6897,1,0,0,1,9778
28159,19160,9229,9931,39.4,9995,9076,6,14,0,47,19160
28161,12647,6128,6519,40.2,7651,4887,31,10,0,0,12647
28163,28220,15473,12747,35.4,11032,15924,80,76,0,683,28220
29001,25542,12134,13408,29.1,24094,492,83,404,80,39,25542
29003,17205,8430,8775,41.9,16729,110,60,37,0,57,17205
29005,5664,2832,2832,46.1,5539,62,9,2,0,17,5664
29007,25617,11694,13923,38.6,22984,1633,87,42,0,292,25617
29009,35680,17737,17943,41.8,32853,10,193,110,20,1404,35680
29011,12428,6173,6255,40.5,11794,13,109,81,0,104,12428
29013,17003,8389,8614,41.5,16364,71,67,17,0,148,17003
29015,19021,9512,9509,51.5,18473,35,117,126,0,82,19021
29017,12389,6188,6201,42.5,12158,73,0,40,0,0,12389
29019,163266,78988,84278,29.6,134707,14314,313,6173,111,2033,163266
29021,89162,44500,44662,36.6,79999,4021,313,703,164,1031,89162
29023,42792,20682,22110,40.6,38789,2343,132,271,0,357,42792
29025,9302,4633,4669,41.7,9022,65,9,22,0,13,9302
29027,44157,22731,21426,37.6,40661,1823,189,290,36,203,44157
29029,43731,21662,22069,48.7,42433,174,148,247,0,179,43731
29031,75690,36652,39038,36.3,67708,5342,164,925,82,329,75690
29033,9279,4551,4728,41.8,8950,169,6,36,0,28,9279
29035,6225,3033,3192,40.3,5984,42,30,0,0,6,6225
29037,99394,48595,50799,38.3,91569,3291,523,573,31,1284,99394
29039,13941,6967,6974,44.6,13515,29,45,55,1,43,13941
29041,7759,3833,3926,45.3,7497,193,1,9,0,1,7759
29043,77474,37812,39662,36.7,74303,467,319,408,0,457,77474
29045,7082,3547,3535,43.1,6915,45,18,17,0,18,7082
29047,222048,108572,113476,36.4,196357,11132,424,4660,479,2050,222048
29049,20687,10350,10337,40.6,19817,292,97,48,37,37,20687
29051,75813,38448,37365,37.8,63671,8582,284,836,41,1154,75813
29053,17542,9254,8288,37.6,15775,989,27,24,0,133,17542
29055,24753,12237,12516,40.2,24225,44,135,42,1,3,24753
29057,7811,3944,3867,46.3,7496,54,39,8,13,8,7811
29059,16825,8415,8410,41.7,16206,23,0,0,0,119,16825
29061,8341,4155,4186,40.3,8143,33,29,5,0,12,8341
29063,12878,8120,4758,40.2,11175,1126,54,48,1,67,12878
29065,15595,7806,7789,42.9,15034,52,160,125,7,17,15595
29067,13690,6788,6902,44.9,13475,9,62,0,0,53,13690
29069,31970,15451,16519,39.5,27972,3183,94,74,0,189,31970
29071,101440,50337,51103,39.4,98448,1270,266,535,22,123,101440
29073,15160,7445,7715,45.1,14841,47,83,47,0,18,15160
29075,6773,3291,3482,42.1,6657,38,24,12,8,9,6773
29077,275671,134221,141450,35.6,252247,7760,1235,4322,355,2214,275671
29079,10256,4891,5365,41.8,9956,92,55,32,0,5,10256
29081,8901,4458,4443,42.6,8706,63,11,14,6,26,8901
29083,22234,10844,11390,43.9,21459,267,60,54,58,62,22234
29085,9554,4666,4888,52.7,8824,36,92,27,9,6,9554
29087,4840,2402,2438,46.1,4709,34,41,19,0,4,4840
29089,10160,5047,5113,39.7,9342,537,37,16,0,34,10160
29091,40330,19477,20853,39.6,39042,136,378,93,0,24,40330
29093,10563,5251,5312,42.8,10191,121,23,9,0,28,10563
29095,672784,325081,347703,36.2,453515,160256,3192,11058,1477,22553,672784
29097,116493,56722,59771,35.1,106370,2263,1886,979,262,1422,116493
29099,218628,108663,109965,37.7,211034,1525,474,1177,164,756,218628
29101,52964,26826,26138,29.7,47784,2374,243,578,59,231,52964
29103,4111,2024,2087,43.9,3995,25,0,5,6,0,4111
29105,35507,17526,17981,39.1,34130,234,126,198,22,103,35507
29107,33278,16363,16915,40.3,31472,865,110,43,7,68,33278
29109,38559,19032,19527,39.3,36699,125,262,185,0,731,38559
29111,10203,5115,5088,38.7,9657,306,27,3,8,16,10203
29113,52637,26291,26346,35.6,49836,1110,197,249,0,271,52637
29115,12668,6059,6609,43.0,12292,75,18,27,2,26,12668
29117,15068,6749,8319,41.5,14404,385,50,18,12,3,15068
29119,22970,11526,11444,36.5,20317,211,589,230,133,624,22970
29121,15532,7562,7970,42.1,14798,420,78,109,0,0,15532
29123,12334,6085,6249,41.2,12003,21,8,87,8,82,12334
29125,9140,4568,4572,43.1,8874,76,44,42,0,49,9140
29127,28703,13809,14894,39.3,26349,1676,118,192,7,63,28703
29129,3763,1920,1843,43.7,3695,19,2,22,0,0,3763
29131,24822,12404,12418,40.3,24012,168,74,67,0,74,24822
29133,14231,7533,6698,39.8,10602,3405,42,5,0,3,14231
29135,15587,8169,7418,37.4,14198,709,113,23,3,91,15587
29137,8876,4364,4512,44.0,8425,307,47,20,0,2,8876
29139,12181,6067,6114,42.9,11712,96,14,39,0,34,12181
29141,20479,10118,10361,47.0,19810,144,222,12,0,29,20479
29143,18780,8969,9811,39.7,15379,2954,32,35,0,56,18780
29145,58314,28814,29500,39.1,52933,493,1448,838,522,606,58314
29147,23305,11818,11487,28.1,22175,579,54,195,3,67,23305
29149,10885,5425,5460,45.1,10465,16,129,31,0,28,10885
29151,13857,7221,6636,39.2,13704,109,1,9,2,0,13857
29153,9672,4929,4743,49.5,9435,14,23,0,0,18,9672
29155,18288,8688,9600,36.9,13008,5060,38,14,0,13,18288
