state,fips_code,county,diabetes_count,diabetes%
Alabama,1001,Autauga County,4724.0,12.0
Alabama,1003,Baldwin County,15437.0,10.8
Alabama,1005,Barbour County,3377.0,16.2
Alabama,1007,Bibb County,2276.0,13.2
Alabama,1009,Blount County,5869.0,13.8
Alabama,1011,Bullock County,1527.0,18.6
Alabama,1013,Butler County,2507.0,16.4
Alabama,1015,Calhoun County,12582.0,14.3
Alabama,1017,Chambers County,4102.0,15.8
Alabama,1019,Cherokee County,2993.0,14.9
Alabama,1021,Chilton County,4234.0,13.2
Alabama,1023,Choctaw County,1960.0,18.9
Alabama,1025,Clarke County,2948.0,15.8
Alabama,1027,Clay County,1455.0,14.3
Alabama,1029,Cleburne County,1484.0,13.3
Alabama,1031,Coffee County,5313.0,14.0
Alabama,1033,Colbert County,6928.0,16.8
Alabama,1035,Conecuh County,1746.0,17.8
Alabama,1037,Coosa County,1441.0,16.7
Alabama,1039,Covington County,4435.0,15.5
Alabama,1041,Crenshaw County,1604.0,15.4
Alabama,1043,Cullman County,8293.0,13.7
Alabama,1045,Dale County,5358.0,14.5
Alabama,1047,Dallas County,5347.0,17.5
Alabama,1049,DeKalb County,7716.0,15.0
Alabama,1051,Elmore County,7530.0,12.6
Alabama,1053,Escambia County,4630.0,16.1
Alabama,1055,Etowah County,11804.0,15.1
Alabama,1057,Fayette County,2045.0,15.8
Alabama,1059,Franklin County,3121.0,13.5
Alabama,1061,Geneva County,2996.0,14.7
Alabama,1063,Greene County,1379.0,21.0
Alabama,1065,Hale County,1956.0,17.2
Alabama,1067,Henry County,2188.0,16.7
Alabama,1069,Houston County,10657.0,14.0
Alabama,1071,Jackson County,5735.0,14.3
Alabama,1073,Jefferson County,60238.0,12.3
Alabama,1075,Lamar County,1748.0,16.1
Alabama,1077,Lauderdale County,9158.0,13.0
Alabama,1079,Lawrence County,3977.0,15.7
Alabama,1081,Lee County,10552.0,9.7
Alabama,1083,Limestone County,7745.0,11.9
Alabama,1085,Lowndes County,1880.0,23.5
Alabama,1087,Macon County,2708.0,17.8
Alabama,1089,Madison County,29744.0,11.7
Alabama,1091,Marengo County,2778.0,18.5
Alabama,1093,Marion County,3884.0,16.6
Alabama,1095,Marshall County,9247.0,13.5
Alabama,1097,Mobile County,41997.0,13.9
Alabama,1099,Monroe County,2660.0,16.1
Alabama,1101,Montgomery County,22734.0,13.8
Alabama,1103,Morgan County,12160.0,13.6
Alabama,1105,Perry County,1285.0,17.9
Alabama,1107,Pickens County,2584.0,17.8
Alabama,1109,Pike County,3468.0,14.0
Alabama,1111,Randolph County,2718.0,16.1
Alabama,1113,Russell County,5782.0,13.9
Alabama,1115,St. Clair County,8222.0,13.0
Alabama,1117,Shelby County,12622.0,8.6
Alabama,1119,Sumter County,1589.0,16.0
Alabama,1121,Talladega County,8356.0,13.6
Alabama,1123,Tallapoosa County,4502.0,14.4
Alabama,1125,Tuscaloosa County,16403.0,11.2
Alabama,1127,Walker County,7742.0,15.5
Alabama,1129,Washington County,2050.0,16.3
Alabama,1131,Wilcox County,1645.0,20.1
Alabama,1133,Winston County,2268.0,12.2
Alaska,2013,Aleutians East Borough,214.0,7.8
Alaska,2016,Aleutians West,297.0,6.3
Alaska,2020,Anchorage Municipality,15195.0,7.1
Alaska,2050,Bethel Census Area,658.0,6.1
Alaska,2060,Bristol Bay Borough,64.0,8.8
Alaska,2068,Denali Borough,83.0,5.8
Alaska,2070,Dillingham Census Area,237.0,7.4
Alaska,2090,Fairbanks North Star,4129.0,5.7
Alaska,2100,Haines Borough,140.0,7.0
Alaska,2105,Hoonah-Angoon 2009 Census,135.0,8.1
Alaska,2110,Juneau City and Borough,1487.0,6.1
Alaska,2122,Kenai Peninsula Borough,2994.0,7.1
Alaska,2130,Ketchikan Gateway Borough,891.0,8.7
Alaska,2150,Kodiak Island Borough,585.0,5.9
Alaska,2164,Lake and Peninsula Borough,88.0,8.0
Alaska,2170,Matanuska-Susitna Borough,5238.0,8.1
Alaska,2180,Nome Census Area,426.0,6.9
Alaska,2185,North Slope Borough,518.0,7.4
Alaska,2188,Northwest Arctic Borough,324.0,6.8
Alaska,2195,Petersburg 2009 Census,201.0,7.0
Alaska,2198,Prince of Wales-Hyder 2009 Census,323.0,7.7
Alaska,2201,Prince of Wales-Outer K 2004 to 2008 Census,,
Alaska,2220,Sitka City and Borough,502.0,7.4
Alaska,2230,Skagway Municipality 2009 Census,56.0,6.7
Alaska,2232,Hoonah-Angoon 2004 to 2008 Census,,
Alaska,2240,Southeast Fairbanks Census,333.0,6.5
Alaska,2261,Valdez-Cordova Census Area,472.0,6.7
Alaska,2270,Wade Hampton Census Area,232.0,5.4
Alaska,2275,Wrangell City and Borough 2009 Census,159.0,8.7
Alaska,2280,Wrangell-Petersburg 2004 to 2008 Census,,
Alaska,2282,Yakutat City and Borough,39.0,7.9
Alaska,2290,Yukon-Koyukuk Census Area,328.0,8.1
Arizona,4001,Apache County,7363.0,15.3
Arizona,4003,Cochise County,9600.0,9.8
Arizona,4005,Coconino County,7304.0,7.5
Arizona,4007,Gila County,4801.0,11.8
Arizona,4009,Graham County,2504.0,9.9
Arizona,4011,Greenlee County,552.0,9.2
Arizona,4012,La Paz County,2235.0,13.7
Arizona,4013,Maricopa County,240523.0,8.5
Arizona,4015,Mohave County,18913.0,11.9
Arizona,4017,Navajo County,9105.0,12.4
Arizona,4019,Pima County,62949.0,8.5
Arizona,4021,Pinal County,34897.0,12.5
Arizona,4023,Santa Cruz County,2183.0,6.9
Arizona,4025,Yavapai County,17618.0,10.4
Arizona,4027,Yuma County,15046.0,10.7
Arkansas,5001,Arkansas County,1829.0,13.0
Arkansas,5003,Ashley County,2135.0,13.4
Arkansas,5005,Baxter County,4364.0,13.2
Arkansas,5007,Benton County,16401.0,10.0
Arkansas,5009,Boone County,3403.0,12.2
Arkansas,5011,Bradley County,1057.0,12.5
Arkansas,5013,Calhoun County,540.0,12.9
Arkansas,5015,Carroll County,2616.0,12.5
Arkansas,5017,Chicot County,1399.0,16.4
Arkansas,5019,Clark County,1933.0,11.5
Arkansas,5021,Clay County,1330.0,11.2
Arkansas,5023,Cleburne County,2759.0,13.7
Arkansas,5025,Cleveland County,916.0,14.4
Arkansas,5027,Columbia County,2226.0,12.6
Arkansas,5029,Conway County,1984.0,12.6
Arkansas,5031,Craighead County,8765.0,12.2
Arkansas,5033,Crawford County,4959.0,11.1
Arkansas,5035,Crittenden County,5381.0,15.6
Arkansas,5037,Cross County,1749.0,13.6
Arkansas,5039,Dallas County,843.0,14.1
Arkansas,5041,Desha County,1296.0,14.4
Arkansas,5043,Drew County,1695.0,12.4
Arkansas,5045,Faulkner County,9247.0,10.8
Arkansas,5047,Franklin County,1673.0,12.7
Arkansas,5049,Fulton County,1316.0,13.9
Arkansas,5051,Garland County,10348.0,13.9
Arkansas,5053,Grant County,1448.0,10.9
Arkansas,5055,Greene County,4318.0,13.8
Arkansas,5057,Hempstead County,2265.0,14.2
Arkansas,5059,Hot Spring County,3054.0,12.1
Arkansas,5061,Howard County,1183.0,12.0
Arkansas,5063,Independence County,3164.0,11.7
Arkansas,5065,Izard County,1385.0,12.9
Arkansas,5067,Jackson County,1724.0,12.7
Arkansas,5069,Jefferson County,8230.0,15.0
Arkansas,5071,Johnson County,2368.0,12.7
Arkansas,5073,Lafayette County,864.0,15.3
Arkansas,5075,Lawrence County,1533.0,12.1
Arkansas,5077,Lee County,1032.0,13.1
Arkansas,5079,Lincoln County,1248.0,11.1
Arkansas,5081,Little River County,1225.0,12.8
Arkansas,5083,Logan County,2074.0,12.7
Arkansas,5085,Lonoke County,6221.0,12.6
Arkansas,5087,Madison County,1467.0,12.7
Arkansas,5089,Marion County,1648.0,12.3
Arkansas,5091,Miller County,3792.0,11.8
Arkansas,5093,Mississippi County,4699.0,14.7
Arkansas,5095,Monroe County,986.0,16.5
Arkansas,5097,Montgomery County,907.0,12.5
Arkansas,5099,Nevada County,926.0,13.9
Arkansas,5101,Newton County,740.0,11.7
Arkansas,5103,Ouachita County,2535.0,13.4
Arkansas,5105,Perry County,944.0,12.1
Arkansas,5107,Phillips County,2206.0,15.2
Arkansas,5109,Pike County,1015.0,12.3
Arkansas,5111,Poinsett County,2267.0,12.7
Arkansas,5113,Polk County,1946.0,12.8
Arkansas,5115,Pope County,5387.0,11.8
Arkansas,5117,Prairie County,886.0,13.6
Arkansas,5119,Pulaski County,32251.0,11.2
Arkansas,5121,Randolph County,1480.0,11.0
Arkansas,5123,St. Francis County,2841.0,13.7
Arkansas,5125,Saline County,8689.0,10.5
Arkansas,5127,Scott County,986.0,12.3
Arkansas,5129,Searcy County,799.0,12.8
Arkansas,5131,Sebastian County,11806.0,12.8
Arkansas,5133,Sevier County,1434.0,12.2
Arkansas,5135,Sharp County,1691.0,12.9
Arkansas,5137,Stone County,1286.0,13.2
Arkansas,5139,Union County,3963.0,13.1
Arkansas,5141,Van Buren County,1805.0,13.6
Arkansas,5143,Washington County,11726.0,7.9
Arkansas,5145,White County,5751.0,10.1
Arkansas,5147,Woodruff County,741.0,13.9
Arkansas,5149,Yell County,1948.0,12.3
California,6001,Alameda County,96007.0,8.2
California,6003,Alpine County,91.0,10.4
California,6005,Amador County,2785.0,9.1
California,6007,Butte County,16176.0,9.7
California,6009,Calaveras County,3411.0,9.6
California,6011,Colusa County,1334.0,9.2
California,6013,Contra Costa County,71764.0,9.1
California,6015,Del Norte County,1950.0,9.0
California,6017,El Dorado County,10808.0,7.9
California,6019,Fresno County,57294.0,8.9
California,6021,Glenn County,1694.0,8.7
California,6023,Humboldt County,9265.0,9.0
California,6025,Imperial County,9717.0,8.1
California,6027,Inyo County,1410.0,9.9
California,6029,Kern County,51580.0,9.0
California,6031,Kings County,8347.0,7.9
California,6033,Lake County,5171.0,10.5
California,6035,Lassen County,2068.0,7.6
California,6037,Los Angeles County,618803.0,8.5
California,6039,Madera County,8696.0,8.3
California,6041,Marin County,13658.0,6.9
California,6043,Mariposa County,1489.0,10.3
California,6045,Mendocino County,5636.0,8.5
California,6047,Merced County,15394.0,8.9
California,6049,Modoc County,699.0,9.8
California,6051,Mono County,808.0,7.3
California,6053,Monterey County,21381.0,7.1
California,6055,Napa County,8106.0,7.8
California,6057,Nevada County,5661.0,7.2
California,6059,Orange County,174950.0,7.7
California,6061,Placer County,21280.0,8.0
California,6063,Plumas County,1440.0,9.3
California,6065,Riverside County,146853.0,9.3
California,6067,Sacramento County,87701.0,8.3
California,6069,San Benito County,2849.0,7.2
California,6071,San Bernardino County,131498.0,9.2
California,6073,San Diego County,171503.0,7.3
California,6075,San Francisco County,51351.0,7.3
California,6077,San Joaquin County,51190.0,10.7
California,6079,San Luis Obispo County,17259.0,8.2
California,6081,San Mateo County,43949.0,7.8
California,6083,Santa Barbara County,20941.0,6.7
California,6085,Santa Clara County,107945.0,8.0
California,6087,Santa Cruz County,12732.0,6.4
California,6089,Shasta County,13137.0,9.7
California,6091,Sierra County,254.0,10.1
California,6093,Siskiyou County,2930.0,8.6
California,6095,Solano County,31473.0,10.1
California,6097,Sonoma County,25600.0,6.9
California,6099,Stanislaus County,33650.0,9.3
California,6101,Sutter County,5861.0,8.8
California,6103,Tehama County,4415.0,9.6
California,6105,Trinity County,1041.0,9.5
California,6107,Tulare County,21147.0,7.2
California,6109,Tuolumne County,4310.0,9.9
California,6111,Ventura County,44990.0,7.5
California,6113,Yolo County,9777.0,6.6
California,6115,Yuba County,4299.0,8.6
Colorado,8001,Adams County,22403.0,7.0
Colorado,8003,Alamosa County,741.0,6.6
Colorado,8005,Arapahoe County,25428.0,5.9
Colorado,8007,Archuleta County,570.0,6.0
Colorado,8009,Baca County,236.0,8.2
Colorado,8011,Bent County,318.0,6.8
Colorado,8013,Boulder County,10179.0,4.5
Colorado,8014,Broomfield County,2475.0,5.8
Colorado,8015,Chaffee County,967.0,6.5
Colorado,8017,Cheyenne County,97.0,7.2
Colorado,8019,Clear Creek County,527.0,7.1
Colorado,8021,Conejos County,380.0,6.6
Colorado,8023,Costilla County,231.0,8.3
Colorado,8025,Crowley County,285.0,6.2
Colorado,8027,Custer County,271.0,7.7
Colorado,8029,Delta County,1836.0,7.9
Colorado,8031,Denver County,30383.0,6.2
Colorado,8033,Dolores County,120.0,7.9
Colorado,8035,Douglas County,9824.0,4.8
Colorado,8037,Eagle County,1403.0,3.6
Colorado,8039,Elbert County,960.0,5.6
Colorado,8041,El Paso County,30209.0,6.6
Colorado,8043,Fremont County,3048.0,8.0
Colorado,8045,Garfield County,1915.0,4.8
Colorado,8047,Gilpin County,291.0,6.5
Colorado,8049,Grand County,600.0,5.4
Colorado,8051,Gunnison County,573.0,4.8
Colorado,8053,Hinsdale County,44.0,6.9
Colorado,8055,Huerfano County,432.0,8.0
Colorado,8057,Jackson County,70.0,6.4
Colorado,8059,Jefferson County,22187.0,5.3
Colorado,8061,Kiowa County,89.0,8.2
Colorado,8063,Kit Carson County,512.0,8.4
Colorado,8065,Lake County,269.0,5.0
Colorado,8067,La Plata County,2148.0,5.4
Colorado,8069,Larimer County,11864.0,5.1
Colorado,8071,Las Animas County,810.0,7.0
Colorado,8073,Lincoln County,332.0,7.8
Colorado,8075,Logan County,1224.0,7.1
Colorado,8077,Mesa County,7932.0,7.3
Colorado,8079,Mineral County,44.0,7.3
Colorado,8081,Moffat County,574.0,6.1
Colorado,8083,Montezuma County,1295.0,6.8
Colorado,8085,Montrose County,1966.0,6.5
Colorado,8087,Morgan County,1589.0,8.0
Colorado,8089,Otero County,972.0,7.2
Colorado,8091,Ouray County,237.0,6.4
Colorado,8093,Park County,823.0,6.3
Colorado,8095,Phillips County,250.0,7.8
Colorado,8097,Pitkin County,693.0,4.9
Colorado,8099,Prowers County,614.0,7.1
Colorado,8101,Pueblo County,10990.0,9.3
Colorado,8103,Rio Blanco County,291.0,6.0
Colorado,8105,Rio Grande County,607.0,7.0
Colorado,8107,Routt County,720.0,4.0
Colorado,8109,Saguache County,306.0,6.5
Colorado,8111,San Juan County,36.0,6.2
Colorado,8113,San Miguel County,288.0,4.8
Colorado,8115,Sedgwick County,153.0,8.2
Colorado,8117,Summit County,912.0,4.0
Colorado,8119,Teller County,1082.0,5.9
Colorado,8121,Washington County,248.0,6.9
Colorado,8123,Weld County,11943.0,6.5
Colorado,8125,Yuma County,454.0,6.3
Connecticut,9001,Fairfield County,54161.0,7.9
Connecticut,9003,Hartford County,62845.0,9.3
Connecticut,9005,Litchfield County,10400.0,7.2
Connecticut,9007,Middlesex County,10835.0,8.5
Connecticut,9009,New Haven County,60796.0,9.4
Connecticut,9011,New London County,18491.0,8.8
Connecticut,9013,Tolland County,8060.0,7.1
Connecticut,9015,Windham County,9123.0,10.3
Delaware,10001,Kent County,14990.0,12.3
Delaware,10003,New Castle County,36030.0,8.9
Delaware,10005,Sussex County,19641.0,12.4
District of Columbia,11001,District of Columbia,40849.0,8.1
Florida,12001,Alachua County,15997.0,8.3
Florida,12003,Baker County,2603.0,13.3
Florida,12005,Bay County,14720.0,11.2
Florida,12007,Bradford County,2973.0,14.1
Florida,12009,Brevard County,51846.0,12.0
Florida,12011,Broward County,129759.0,9.4
Florida,12013,Calhoun County,1798.0,15.9
Florida,12015,Charlotte County,19831.0,14.4
Florida,12017,Citrus County,15780.0,13.7
Florida,12019,Clay County,17046.0,12.1
Florida,12021,Collier County,23644.0,9.0
Florida,12023,Columbia County,6603.0,12.8
Florida,12027,DeSoto County,3607.0,13.7
Florida,12029,Dixie County,1901.0,15.0
Florida,12031,Duval County,70613.0,10.8
Florida,12033,Escambia County,29315.0,12.9
Florida,12035,Flagler County,9365.0,12.0
Florida,12037,Franklin County,1054.0,11.1
Florida,12039,Gadsden County,5893.0,16.8
Florida,12041,Gilchrist County,1092.0,8.6
Florida,12043,Glades County,1530.0,14.4
Florida,12045,Gulf County,1489.0,11.5
Florida,12047,Hamilton County,1506.0,13.0
Florida,12049,Hardee County,2511.0,13.0
Florida,12051,Hendry County,3668.0,14.1
Florida,12053,Hernando County,18439.0,13.5
Florida,12055,Highlands County,11339.0,14.5
Florida,12057,Hillsborough County,99791.0,10.5
Florida,12059,Holmes County,2264.0,14.8
Florida,12061,Indian River County,12919.0,11.5
Florida,12063,Jackson County,4393.0,11.4
Florida,12065,Jefferson County,1391.0,12.2
Florida,12067,Lafayette County,849.0,12.5
Florida,12069,Lake County,32754.0,13.9
Florida,12071,Lee County,48931.0,9.6
Florida,12073,Leon County,17045.0,8.0
Florida,12075,Levy County,4385.0,14.1
Florida,12077,Liberty County,875.0,13.6
Florida,12079,Madison County,2300.0,15.7
Florida,12081,Manatee County,26656.0,10.2
Florida,12083,Marion County,34138.0,12.9
Florida,12085,Martin County,13479.0,11.2
Florida,12086,Miami-Dade County,158849.0,8.0
Florida,12087,Monroe County,5291.0,8.5
Florida,12089,Nassau County,6192.0,10.8
Florida,12091,Okaloosa County,13790.0,9.6
Florida,12093,Okeechobee County,3280.0,11.2
Florida,12095,Orange County,76796.0,8.7
Florida,12097,Osceola County,23172.0,11.2
Florida,12099,Palm Beach County,104685.0,10.0
Florida,12101,Pasco County,43506.0,12.0
Florida,12103,Pinellas County,80026.0,10.8
Florida,12105,Polk County,60210.0,13.1
Florida,12107,Putnam County,7156.0,12.9
Florida,12109,St. Johns County,13275.0,8.7
Florida,12111,St. Lucie County,24891.0,11.5
Florida,12113,Santa Rosa County,10342.0,8.7
Florida,12115,Sarasota County,36058.0,11.3
Florida,12117,Seminole County,32862.0,10.1
Florida,12119,Sumter County,13340.0,14.4
Florida,12121,Suwannee County,4657.0,14.0
Florida,12123,Taylor County,2799.0,15.6
Florida,12125,Union County,1518.0,12.7
Florida,12127,Volusia County,45175.0,11.5
Florida,12129,Wakulla County,2763.0,11.8
Florida,12131,Walton County,5082.0,11.3
Florida,12133,Washington County,2487.0,12.9
Georgia,13001,Appling County,1924.0,14.4
Georgia,13003,Atkinson County,650.0,11.4
Georgia,13005,Bacon County,845.0,10.6
Georgia,13007,Baker County,361.0,14.3
Georgia,13009,Baldwin County,4350.0,12.7
Georgia,13011,Banks County,1455.0,10.8
Georgia,13013,Barrow County,5530.0,11.2
Georgia,13015,Bartow County,8663.0,12.0
Georgia,13017,Ben Hill County,1747.0,13.9
Georgia,13019,Berrien County,1757.0,12.5
Georgia,13021,Bibb County,13019.0,11.6
Georgia,13023,Bleckley County,1326.0,14.3
Georgia,13025,Brantley County,1491.0,11.1
Georgia,13027,Brooks County,1753.0,14.9
Georgia,13029,Bryan County,2564.0,11.6
Georgia,13031,Bulloch County,6105.0,11.7
Georgia,13033,Burke County,2322.0,14.2
Georgia,13035,Butts County,2126.0,12.0
Georgia,13037,Calhoun County,699.0,13.7
Georgia,13039,Camden County,3758.0,10.3
Georgia,13043,Candler County,978.0,12.4
Georgia,13045,Carroll County,9167.0,11.6
Georgia,13047,Catoosa County,5985.0,12.5
Georgia,13049,Charlton County,1185.0,11.4
Georgia,13051,Chatham County,21364.0,10.4
Georgia,13053,Chattahoochee County,584.0,6.6
Georgia,13055,Chattooga County,2309.0,12.0
Georgia,13057,Cherokee County,14288.0,9.1
Georgia,13059,Clarke County,7829.0,8.8
Georgia,13061,Clay County,392.0,16.5
Georgia,13063,Clayton County,20477.0,11.2
Georgia,13065,Clinch County,665.0,13.8
Georgia,13067,Cobb County,45757.0,8.9
Georgia,13069,Coffee County,3418.0,11.0
Georgia,13071,Colquitt County,3927.0,12.1
Georgia,13073,Columbia County,9407.0,10.1
Georgia,13075,Cook County,1553.0,12.9
Georgia,13077,Coweta County,10356.0,11.1
Georgia,13079,Crawford County,1262.0,13.2
Georgia,13081,Crisp County,2392.0,14.0
Georgia,13083,Dade County,1527.0,12.3
Georgia,13085,Dawson County,1842.0,10.9
Georgia,13087,Decatur County,2397.0,12.1
Georgia,13089,DeKalb County,51602.0,9.9
Georgia,13091,Dodge County,2278.0,14.2
Georgia,13093,Dooly County,1572.0,14.2
Georgia,13095,Dougherty County,8209.0,12.2
Georgia,13097,Douglas County,10800.0,11.5
Georgia,13099,Early County,1034.0,13.5
Georgia,13101,Echols County,302.0,10.7
Georgia,13103,Effingham County,4023.0,10.8
Georgia,13105,Elbert County,1878.0,12.7
Georgia,13107,Emanuel County,1863.0,11.2
Georgia,13109,Evans County,1098.0,14.3
Georgia,13111,Fannin County,2131.0,11.4
Georgia,13113,Fayette County,8586.0,11.1
Georgia,13115,Floyd County,9058.0,13.0
Georgia,13117,Forsyth County,13252.0,10.4
Georgia,13119,Franklin County,1936.0,11.8
Georgia,13121,Fulton County,57454.0,8.0
Georgia,13123,Gilmer County,2517.0,11.6
Georgia,13125,Glascock County,272.0,12.1
Georgia,13127,Glynn County,6508.0,10.8
Georgia,13129,Gordon County,4052.0,10.2
Georgia,13131,Grady County,2119.0,11.6
Georgia,13133,Greene County,1962.0,15.5
Georgia,13135,Gwinnett County,47000.0,8.1
Georgia,13137,Habersham County,3563.0,11.1
Georgia,13139,Hall County,15170.0,11.7
Georgia,13141,Hancock County,1103.0,15.2
Georgia,13143,Haralson County,2439.0,11.8
Georgia,13145,Harris County,3459.0,14.2
Georgia,13147,Hart County,2407.0,12.4
Georgia,13149,Heard County,1011.0,11.9
Georgia,13151,Henry County,15926.0,11.1
Georgia,13153,Houston County,11719.0,11.3
Georgia,13155,Irwin County,887.0,12.2
Georgia,13157,Jackson County,4011.0,9.2
Georgia,13159,Jasper County,1151.0,11.5
Georgia,13161,Jeff Davis County,1392.0,13.1
Georgia,13163,Jefferson County,1776.0,14.8
Georgia,13165,Jenkins County,853.0,12.5
Georgia,13167,Johnson County,976.0,12.7
Georgia,13169,Jones County,2761.0,13.3
Georgia,13171,Lamar County,1590.0,12.1
Georgia,13173,Lanier County,807.0,10.6
Georgia,13175,Laurens County,4480.0,12.9
Georgia,13177,Lee County,2173.0,10.8
Georgia,13179,Liberty County,4129.0,9.3
Georgia,13181,Lincoln County,851.0,14.0
Georgia,13183,Long County,1050.0,9.5
Georgia,13185,Lowndes County,8354.0,10.4
Georgia,13187,Lumpkin County,2275.0,10.0
Georgia,13189,McDuffie County,2664.0,17.1
Georgia,13191,McIntosh County,1586.0,14.7
Georgia,13193,Macon County,1421.0,13.0
Georgia,13195,Madison County,2568.0,12.4
Georgia,13197,Marion County,946.0,14.7
Georgia,13199,Meriwether County,2091.0,13.1
Georgia,13201,Miller County,576.0,13.0
Georgia,13205,Mitchell County,2171.0,12.8
Georgia,13207,Monroe County,2671.0,13.2
Georgia,13209,Montgomery County,912.0,13.7
Georgia,13211,Morgan County,1606.0,12.2
Georgia,13213,Murray County,3335.0,11.8
Georgia,13215,Muscogee County,18156.0,12.7
Georgia,13217,Newton County,7801.0,11.1
Georgia,13219,Oconee County,2302.0,9.8
Georgia,13221,Oglethorpe County,1371.0,12.5
Georgia,13223,Paulding County,12177.0,12.3
Georgia,13225,Peach County,2496.0,12.7
Georgia,13227,Pickens County,2839.0,12.6
Georgia,13229,Pierce County,1558.0,11.4
Georgia,13231,Pike County,1520.0,11.9
Georgia,13233,Polk County,3427.0,11.6
Georgia,13235,Pulaski County,1227.0,13.5
Georgia,13237,Putnam County,2103.0,13.0
Georgia,13239,Quitman County,316.0,16.8
Georgia,13241,Rabun County,1768.0,13.9
Georgia,13243,Randolph County,901.0,16.4
Georgia,13245,Richmond County,18114.0,12.3
Georgia,13247,Rockdale County,8474.0,13.9
Georgia,13249,Schley County,441.0,12.7
Georgia,13251,Screven County,1352.0,12.9
Georgia,13253,Seminole County,954.0,14.2
Georgia,13255,Spalding County,6255.0,13.4
Georgia,13257,Stephens County,2665.0,13.8
Georgia,13259,Stewart County,654.0,13.0
Georgia,13261,Sumter County,2906.0,12.9
Georgia,13263,Talbot County,866.0,16.9
Georgia,13265,Taliaferro County,214.0,16.0
Georgia,13267,Tattnall County,2027.0,10.5
Georgia,13269,Taylor County,828.0,13.2
Georgia,13271,Telfair County,1602.0,12.3
Georgia,13273,Terrell County,977.0,14.6
Georgia,13275,Thomas County,4622.0,14.1
Georgia,13277,Tift County,3879.0,13.3
Georgia,13279,Toombs County,2682.0,14.1
Georgia,13281,Towns County,1089.0,13.0
Georgia,13283,Treutlen County,594.0,11.9
Georgia,13285,Troup County,6418.0,13.2
Georgia,13287,Turner County,788.0,12.9
Georgia,13289,Twiggs County,1003.0,15.0
Georgia,13291,Union County,2718.0,15.6
Georgia,13293,Upson County,2527.0,12.7
Georgia,13295,Walker County,6872.0,13.5
Georgia,13297,Walton County,6970.0,11.6
Georgia,13299,Ware County,3459.0,13.0
Georgia,13301,Warren County,634.0,15.1
Georgia,13303,Washington County,2133.0,13.7
Georgia,13305,Wayne County,2874.0,12.9
Georgia,13307,Webster County,298.0,14.4
Georgia,13309,Wheeler County,718.0,11.2
Georgia,13311,White County,2300.0,11.1
Georgia,13313,Whitfield County,8189.0,11.4
Georgia,13315,Wilcox County,786.0,11.1
Georgia,13317,Wilkes County,1258.0,16.5
Georgia,13319,Wilkinson County,941.0,13.3
Georgia,13321,Worth County,2162.0,13.5
Hawaii,15001,Hawaii County,11040.0,7.8
Hawaii,15003,Honolulu County,59786.0,8.1
Hawaii,15005,Kalawao County,11.0,12.0
Hawaii,15007,Kauai County,4428.0,8.6
Hawaii,15009,Maui County,9305.0,7.8
Idaho,16001,Ada County,22513.0,7.7
Idaho,16003,Adams County,372.0,11.8
Idaho,16005,Bannock County,5986.0,10.2
Idaho,16007,Bear Lake County,380.0,9.2
Idaho,16009,Benewah County,730.0,10.6
Idaho,16011,Bingham County,3444.0,11.7
Idaho,16013,Blaine County,1016.0,6.5
Idaho,16015,Boise County,523.0,9.8
Idaho,16017,Bonner County,2715.0,8.7
Idaho,16019,Bonneville County,6512.0,9.2
Idaho,16021,Boundary County,783.0,9.8
Idaho,16023,Butte County,197.0,10.1
Idaho,16025,Camas County,77.0,9.7
Idaho,16027,Canyon County,13567.0,10.5
Idaho,16029,Caribou County,470.0,10.0
Idaho,16031,Cassia County,1560.0,10.3
Idaho,16033,Clark County,58.0,9.6
Idaho,16035,Clearwater County,791.0,11.3
Idaho,16037,Custer County,348.0,10.1
Idaho,16039,Elmore County,1732.0,9.4
Idaho,16041,Franklin County,667.0,8.3
Idaho,16043,Fremont County,783.0,8.9
Idaho,16045,Gem County,1239.0,10.0
Idaho,16047,Gooding County,1132.0,10.9
Idaho,16049,Idaho County,1402.0,11.1
Idaho,16051,Jefferson County,1515.0,9.1
Idaho,16053,Jerome County,1283.0,8.6
Idaho,16055,Kootenai County,9672.0,9.2
Idaho,16057,Latah County,1991.0,7.0
Idaho,16059,Lemhi County,744.0,12.0
Idaho,16061,Lewis County,326.0,11.1
Idaho,16063,Lincoln County,292.0,8.4
Idaho,16065,Madison County,1357.0,5.5
Idaho,16067,Minidoka County,1649.0,12.0
Idaho,16069,Nez Perce County,3338.0,11.1
Idaho,16071,Oneida County,355.0,12.1
Idaho,16073,Owyhee County,855.0,10.8
Idaho,16075,Payette County,1467.0,9.3
Idaho,16077,Power County,451.0,8.7
Idaho,16079,Shoshone County,1067.0,10.8
Idaho,16081,Teton County,456.0,6.6
Idaho,16083,Twin Falls County,4782.0,8.7
Idaho,16085,Valley County,689.0,9.1
Idaho,16087,Washington County,854.0,11.6
Illinois,17001,Adams County,4814.0,9.6
Illinois,17003,Alexander County,747.0,12.8
Illinois,17005,Bond County,1459.0,10.8
Illinois,17007,Boone County,3668.0,9.8
Illinois,17009,Brown County,518.0,9.1
Illinois,17011,Bureau County,3001.0,11.6
Illinois,17013,Calhoun County,421.0,10.9
Illinois,17015,Carroll County,1384.0,11.8
Illinois,17017,Cass County,1024.0,10.5
Illinois,17019,Champaign County,11735.0,7.8
Illinois,17021,Christian County,2935.0,11.2
Illinois,17023,Clark County,1316.0,10.8
